lsoa code,postcode,lsoa name,msoa code,msoa name,ward code,ccg code,local authority code,lsoa 2001 code,lsoa 2011 code,msoa 2001 code,msoa 2011 code
S01006585,AB10 1SN,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1SP,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1SQ,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1SR,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1SS,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1ST,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006584,AB10 1SU,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006608,AB10 1SW,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006585,AB10 1SX,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1SY,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006646,AB10 1SZ,George Street - 02,S02001261,George Street,S13002842,012,S12000033,S01000129,S01006646,S02000024,S02001261
S01006585,AB10 1TA,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1TB,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1TD,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006586,AB10 1TE,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006585,AB10 1TF,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006589,AB10 1TG,City Centre East - 03,S02001250,City Centre East,S13002842,012,S12000033,S01000107,S01006589,S02000018,S02001250
S01006586,AB10 1TH,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1TJ,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1TL,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006585,AB10 1TN,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1TP,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1TQ,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1TR,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1TS,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006571,AB10 1TT,West End North - 01,S02001247,West End North,S13002841,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006585,AB10 1TU,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006608,AB10 1TW,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006585,AB10 1TX,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006584,AB10 1TY,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006584,AB10 1TZ,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006585,AB10 1UA,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006584,AB10 1UB,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006585,AB10 1UD,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006584,AB10 1UE,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006571,AB10 1UF,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006584,AB10 1UG,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006584,AB10 1UH,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006584,AB10 1UJ,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006571,AB10 1UL,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1UN,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1UP,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1UQ,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006584,AB10 1UR,City Centre West - 03,S02001249,City Centre West,S13002844,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006571,AB10 1US,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006584,AB10 1UT,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006584,AB10 1UU,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006584,AB10 1UW,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006584,AB10 1UX,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006585,AB10 1UY,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006585,AB10 1UZ,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006586,AB10 1WA,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1WB,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1WD,City Centre West - 05,S02001249,City Centre West,S13002842,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1WE,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1WF,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006647,AB10 1WG,George Street - 03,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006647,S02000024,S02001261
S01006586,AB10 1WH,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1WJ,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006646,AB10 1WL,George Street - 02,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006646,S02000024,S02001261
S01006608,AB10 1WN,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006586,AB10 1WP,City Centre West - 05,S02001249,City Centre West,S13002842,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1WQ,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1WR,City Centre West - 05,S02001249,City Centre West,S13002842,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006608,AB10 1WS,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006608,AB10 1WT,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006586,AB10 1WU,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006646,AB10 1WW,George Street - 02,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006646,S02000024,S02001261
S01006608,AB10 1WX,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006584,AB10 1XA,City Centre West - 03,S02001249,City Centre West,S13002841,012,S12000033,S01000103,S01006584,S02000018,S02001249
S01006571,AB10 1XB,West End North - 01,S02001247,West End North,S13002841,012,S12000033,S01000103,S01006571,S02000018,S02001247
S01006585,AB10 1XD,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006571,AB10 1XE,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1XF,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1XG,West End North - 01,S02001247,West End North,S13002841,012,S12000033,S01000103,S01006571,S02000018,S02001247
S01006571,AB10 1XH,West End North - 01,S02001247,West End North,S13002841,012,S12000033,S01000103,S01006571,S02000018,S02001247
S01006646,AB10 1XJ,George Street - 02,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006646,S02000024,S02001261
S01006571,AB10 1XL,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1XN,West End North - 01,S02001247,West End North,S13002841,012,S12000033,S01000103,S01006571,S02000018,S02001247
S01006571,AB10 1XP,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1XR,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006586,AB10 1XT,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1XU,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006571,AB10 1XW,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1XY,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006585,AB10 1XZ,City Centre West - 04,S02001249,City Centre West,S13002841,012,S12000033,S01000102,S01006585,S02000018,S02001249
S01006571,AB10 1YA,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YB,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YD,West End North - 01,S02001247,West End North,S13002841,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YE,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YF,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YG,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YH,West End North - 01,S02001247,West End North,S13002841,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YJ,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YL,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YN,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 1YP,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006608,AB10 1YQ,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006608,AB10 1YR,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006646,AB10 1YS,George Street - 02,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006646,S02000024,S02001261
S01006571,AB10 1YT,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006608,AB10 1YU,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006608,AB10 1YW,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006647,AB10 1YX,George Street - 03,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006647,S02000024,S02001261
S01006586,AB10 1YY,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006608,AB10 1YZ,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006646,AB10 1ZA,George Street - 02,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006646,S02000024,S02001261
S01006586,AB10 1ZB,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006608,AB10 1ZE,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006608,AB10 1ZF,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006608,AB10 1ZG,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006608,AB10 1ZH,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006586,AB10 1ZL,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1ZN,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006586,AB10 1ZP,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006608,AB10 1ZR,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006571,AB10 1ZS,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006608,AB10 1ZT,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006647,AB10 1ZU,George Street - 03,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006647,S02000024,S02001261
S01006586,AB10 1ZW,City Centre West - 05,S02001249,City Centre West,S13002841,012,S12000033,S01000109,S01006586,S02000018,S02001249
S01006608,AB10 1ZX,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006608,AB10 1ZY,"Kincorth, Leggart and Nigg South - 01",S02001254,"Kincorth, Leggart and Nigg South",S13002847,012,S12000033,S01000012,S01006608,S02000002,S02001254
S01006647,AB10 1ZZ,George Street - 03,S02001261,George Street,S13002842,012,S12000033,S01000125,S01006647,S02000024,S02001261
S01006594,AB10 6AA,Ferryhill North - 04,S02001251,Ferryhill North,S13002846,012,S12000033,S01000075,S01006594,S02000016,S02001251
S01006601,AB10 6AB,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AD,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AE,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006594,AB10 6AG,Ferryhill North - 04,S02001251,Ferryhill North,S13002846,012,S12000033,S01000075,S01006594,S02000016,S02001251
S01006601,AB10 6AH,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AJ,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AL,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AN,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AP,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AQ,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AR,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6AS,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006600,AB10 6AT,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006601,AB10 6AU,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006600,AB10 6AX,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006600,AB10 6AY,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006594,AB10 6AZ,Ferryhill North - 04,S02001251,Ferryhill North,S13002846,012,S12000033,S01000075,S01006594,S02000016,S02001251
S01006601,AB10 6BA,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6BB,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6BE,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6BF,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006600,AB10 6BH,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006600,AB10 6BJ,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006597,AB10 6BL,Ferryhill North - 07,S02001251,Ferryhill North,S13002846,012,S12000033,S01000085,S01006597,S02000016,S02001251
S01006536,AB10 6BN,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002846,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6BP,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002846,012,S12000033,S01000085,S01006536,S02000016,S02001240
S01006583,AB10 6BQ,City Centre West - 02,S02001249,City Centre West,S13002846,012,S12000033,S01000094,S01006583,S02000018,S02001249
S01006583,AB10 6BR,City Centre West - 02,S02001249,City Centre West,S13002846,012,S12000033,S01000094,S01006583,S02000018,S02001249
S01006571,AB10 6BS,West End North - 01,S02001247,West End North,S13002846,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006571,AB10 6BT,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006600,AB10 6BU,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006600,AB10 6BW,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006579,AB10 6BX,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6BY,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006597,AB10 6BZ,Ferryhill North - 07,S02001251,Ferryhill North,S13002846,012,S12000033,S01000085,S01006597,S02000016,S02001251
S01006536,AB10 6DA,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6DB,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006597,AB10 6DD,Ferryhill North - 07,S02001251,Ferryhill North,S13002845,012,S12000033,S01000085,S01006597,S02000016,S02001251
S01006536,AB10 6DE,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006579,AB10 6DF,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006536,AB10 6DG,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6DH,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6DJ,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000085,S01006536,S02000016,S02001240
S01006571,AB10 6DL,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000097,S01006571,S02000019,S02001247
S01006583,AB10 6DN,City Centre West - 02,S02001249,City Centre West,S13002846,012,S12000033,S01000094,S01006583,S02000018,S02001249
S01006597,AB10 6DR,Ferryhill North - 07,S02001251,Ferryhill North,S13002846,012,S12000033,S01000085,S01006597,S02000016,S02001251
S01006594,AB10 6DS,Ferryhill North - 04,S02001251,Ferryhill North,S13002846,012,S12000033,S01000075,S01006594,S02000016,S02001251
S01006594,AB10 6DT,Ferryhill North - 04,S02001251,Ferryhill North,S13002846,012,S12000033,S01000075,S01006594,S02000016,S02001251
S01006594,AB10 6DU,Ferryhill North - 04,S02001251,Ferryhill North,S13002846,012,S12000033,S01000075,S01006594,S02000016,S02001251
S01006535,AB10 6ED,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6EE,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6EG,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6EH,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006534,AB10 6EJ,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6EL,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006535,AB10 6EN,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6EP,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6EQ,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006534,AB10 6ER,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006536,AB10 6ES,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6ET,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6EU,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006600,AB10 6EW,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006597,AB10 6EX,Ferryhill North - 07,S02001251,Ferryhill North,S13002845,012,S12000033,S01000085,S01006597,S02000016,S02001251
S01006536,AB10 6EY,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006579,AB10 6FA,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6FB,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006600,AB10 6FL,Ferryhill South - 03,S02001252,Ferryhill South,S13002846,012,S12000033,S01000053,S01006600,S02000010,S02001252
S01006601,AB10 6FN,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6FP,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006579,AB10 6FQ,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
